Description,Label
Tiandiweiye camera exists ftp Weak password to allow initial password login,esv
"HuaweiMate9/Mate9Pro is a smartphone product from China's Huawei company. In the hardware security module of the HuaweiMate9/Mate9Pro mobile phone, there is an arbitrary memory read/write security vulnerability due to insufficient input verification. An attacker who has obtained root access to the Android system can use this vulnerability to read and write arbitrary memory data or execute arbitrary code in TrustZone.",esv
"MAC1100 PLC Programmable Logic Controller (PLC) is a product in the Dalian CECE Programmable Logic Controller (PLC) series. This product is widely used in important industrial control sites such as intelligent buildings, power data monitoring, thermal control systems, and enterprise management systems. DCCE MAC1100 PLC has an information disclosure vulnerability. The vulnerability originates from the MAC1100 PLC using the EPA protocol to communicate on port 11000. An attacker can use the vulnerability to read a specific storage area, collect relevant device information in the PLC, and can be used for PLC device identification attacks",esv
"Axis is an IT company that specializes in providing network video solutions. Axis 2120 Network Camera has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"Haiwell Cloud SCADA is an industrial automation monitoring and management platform software based on .NET Framework developed by Xiamen Haiwell Technology Co., Ltd. The Haiwell Cloud SCADA Android APP has an arbitrary account password reset vulnerability. The attacker can reset any account password by capturing the bursting verification code",esv
"Cisco IOS is vulnerable to a denial-of-service and unauthorized-access vulnerability. An attacker can exploit this issue to cause denial-of-service conditions in the EIGRP implementation of selective neighbors and potentially intercept, modify, and redirect messages. Cisco is tracking this vulnerability as bug id CSCsc13698.",esv
D-Link DIR-823G is a wireless router. D-link DIR-823G router has a remote command execution vulnerability. Attackers can use this vulnerability to execute arbitrary system commands.,esv
"TL-R476G+ is a TP-Link enterprise VPN router. TP-Link TL-R476G+ has a denial of service vulnerability, which can be exploited by an attacker to cause a denial of service attack.",esv
"D-Link DIR-652, DIR-615, DIR-827, DIR-615, DIR-657, and DIR-825 are all D-Link wireless router products. Several D-Link products have security vulnerabilities. An attacker could use this vulnerability to cause the leakage of password information and obtain sensitive information that may lead to further attacks.",esv
"X4220RX is a printer of Samsung (China) Investment Co., Ltd. Samsung (China) Investment Co., Ltd. X4220RX has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"Lexmark CS410dn is a printer from Lexmark. Lexmark CS410dn has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"SL-M3820DW is a printer of Samsung (China) Investment Co., Ltd. Samsung (China) Investment Co., Ltd. SL-M3820DW has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"SL-M3370FD is a printer of Samsung (China) Investment Co., Ltd. Samsung (China) Investment Co., Ltd. SL-M3370FD has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of ABB MicroSCADA Wserver. Authentication is not required to exploit this vulnerability.The specific flaw exists within the wserver.exe component which listens on TCP port 12221. This component performs insufficient bounds checking on user-supplied data which results in stack corruption. An attacker can leverage this situation to execute code under the context of the user running the application. ABB MicroSCADA wserver.exe incorrectly filters user-submitted input, allowing remote attackers to exploit vulnerabilities to send specially crafted requests to TCP port 12221 to trigger a stack-based buffer overflow that can crash an application or execute arbitrary code. ABB MicroSCADA is a set of substation monitoring software developed by ABB in Switzerland for power transmission and distribution systems. The software includes a human-machine interface (MMI) and flexible application engineering tools, and provides functions such as monitoring, event alarms, and trend graph statistics. There is a code execution vulnerability in ABB MicroSCADA, which is caused by the program not performing boundary checks on user-submitted input",esv
"Axis 211A is a network camera of Axis Communications AB. Axis Communications AB 211A has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"Allen-Bradley Micro850 is a programmable logic controller (PLC) from Rockwell Automation Co., Ltd. The Micro850 controller supports up to four 2085 expansion I/O modules, including high-density digital I/O and high-precision analog I/O, for a total of 132 digital I/O points. Allen-Bradley Micro850 has a denial-of-service vulnerability, which can be exploited by an attacker to prevent the device from working properly.",esv
The HP LaserJet Pro MFP series printer is an all-in-one printer from Hewlett-Packard. HP LaserJet Pro MFP series printers have an unauthorized access vulnerability. Attackers can use this vulnerability to directly access the printer control interface without logging in.,esv
"D-Link DIR-615 is a wireless router from D-Link, Taiwan. D-Link DIR-615 has a privilege escalation vulnerability. The vulnerability stems from the program's failure to complete verification and error detection of the file path. Attackers can use the REST API to upload malicious software to exploit this vulnerability to elevate permissions.",esv
"TP-LINK Technology Co., Ltd. (hereinafter referred to as ""TP-LINK"") is the world's leading supplier of network communication equipment. TP-LINK TD-W8960N has weak password vulnerability. Attackers can use this vulnerability to obtain sensitive information.",esv
"D-Link DIR-655, D-Link DIR-628 and D-Link DIR-615 are D-Link wireless router products. An information disclosure vulnerability exists in several D-Link products. An attacker could use this vulnerability to obtain sensitive information and gain unauthorized access to the device. The following products and versions are affected: D-Link DIR-655 0, D-Link DIR-628 0, D-Link DIR-615 4.13B01, D-Link DIR-615 0. Successfully exploiting this issue may lead to further attacks",esv
